graph_id,split
grafo11288.93,test
grafo11289.93,test
grafo1129.15,train
grafo11290.93,test
grafo11291.99,test
grafo11292.33,test
grafo11293.33,test
grafo11294.38,test
grafo11295.37,test
grafo11296.36,test
grafo11297.93,test
grafo11298.99,test
grafo11299.93,test
grafo113.28,train
grafo1130.23,train
grafo11300.91,test
grafo11301.93,test
grafo11302.99,test
grafo11303.93,test
grafo11305.99,test
grafo11306.99,test
grafo11307.32,test
grafo11308.33,test
grafo11309.36,test
grafo1131.11,train
grafo11310.35,test
grafo11311.40,test
grafo11312.91,test
grafo11313.96,test
grafo11314.92,test
grafo11315.91,test
grafo11316.99,test
grafo11318.35,test
grafo11319.34,test
grafo1132.19,train
grafo11320.35,test
grafo11321.35,test
grafo11322.38,test
grafo11323.37,test
grafo11324.100,test
grafo11325.35,test
grafo11326.35,test
grafo11327.39,test
grafo11328.32,test
grafo11329.36,test
grafo1133.18,train
grafo11330.35,test
grafo11331.34,test
grafo11332.34,test
grafo11333.39,test
grafo11334.37,test
grafo11335.100,test
grafo11336.36,test
grafo11337.92,test
grafo11338.92,test
grafo11339.91,test
grafo1134.11,train
grafo11340.36,test
grafo11341.33,test
grafo11342.37,test
grafo11343.35,test
grafo11344.35,test
grafo11345.38,test
grafo11346.36,test
grafo11347.93,test
grafo11348.35,test
grafo11349.91,test
grafo1135.21,train
grafo11350.91,test
grafo11351.90,test
grafo11352.90,test
grafo11353.92,test
grafo11354.92,test
grafo11355.92,test
grafo11356.31,test
grafo11357.39,test
grafo11358.99,test
grafo11359.37,test
grafo1136.15,train
grafo11360.32,test
grafo11361.38,test
grafo11362.35,test
grafo11363.40,test
grafo11364.38,test
grafo11365.92,test
grafo11366.92,test
grafo11367.92,test
grafo11368.92,test
grafo11369.96,test
grafo1137.10,train
grafo11370.33,test
grafo11371.36,test
grafo11372.33,test
grafo11373.38,test
grafo11374.33,test
grafo11375.33,test
grafo11376.38,test
grafo11377.36,test
grafo11378.36,test
grafo11379.92,test
grafo1138.15,train
grafo11380.97,test
grafo11381.92,test
grafo11382.33,test
grafo11383.38,test
grafo11384.30,test
grafo11385.36,test
grafo11386.34,test
grafo11387.34,test
grafo11388.40,test
grafo11389.92,test
grafo1139.15,train
grafo11390.90,test
grafo11391.96,test
grafo11392.90,test
grafo11393.92,test
grafo11394.90,test
grafo11395.31,test
grafo11396.34,test
grafo11397.32,test
grafo11398.37,test
grafo11399.32,test
grafo114.26,train
grafo1140.15,train
grafo11400.38,test
grafo11401.33,test
grafo11402.95,test
grafo11403.44,test
grafo11404.92,test
grafo11405.92,test
grafo11406.92,test
grafo11407.92,test
grafo11408.92,test
grafo11409.34,test
grafo1141.47,train
grafo11410.37,test
grafo11411.37,test
grafo11412.32,test
grafo11413.96,test
grafo11414.36,test
grafo11415.35,test
grafo11416.35,test
grafo11417.37,test
grafo11418.36,test
grafo11419.92,test
grafo1142.15,train
grafo11420.92,test
grafo11421.31,test
grafo11422.34,test
grafo11423.35,test
grafo11424.95,test
grafo11425.38,test
grafo11426.33,test
grafo11427.35,test
grafo11428.39,test
grafo11429.37,test
grafo1143.18,train
grafo11430.91,test
grafo11431.92,test
grafo11432.92,test
grafo11433.92,test
grafo11434.33,test
grafo11435.92,test
grafo11436.37,test
grafo11437.36,test
grafo11438.37,test
grafo11439.92,test
grafo1144.16,train
grafo11440.90,test
grafo11441.38,test
grafo11442.33,test
grafo11443.35,test
grafo11444.36,test
grafo11445.36,test
grafo11446.96,test
grafo11447.37,test
grafo11448.91,test
grafo11449.36,test
grafo1145.18,train
grafo11450.37,test
grafo11451.32,test
grafo11452.38,test
grafo11453.91,test
grafo11454.31,test
grafo11455.35,test
grafo11456.32,test
grafo11457.92,test
grafo11458.100,test
grafo11459.37,test
grafo1146.18,train
grafo11460.37,test
grafo11461.35,test
grafo11462.39,test
grafo11463.33,test
grafo11464.35,test
grafo11465.34,test
grafo11466.39,test
grafo11467.37,test
grafo11468.36,test
grafo11469.96,test
grafo1147.18,train
grafo11470.91,test
grafo11471.91,test
grafo11472.91,test
grafo11473.37,test
grafo11474.41,test
grafo11475.35,test
grafo11476.32,test
grafo11477.36,test
grafo11478.39,test
grafo11479.37,test
grafo1148.17,train
grafo11480.93,test
grafo11481.32,test
grafo11482.39,test
grafo11483.33,test
grafo11484.33,test
grafo11485.39,test
grafo11486.37,test
grafo11487.91,test
grafo11488.91,test
grafo11489.31,test
grafo1149.29,train
grafo11490.35,test
grafo11491.96,test
grafo11492.35,test
grafo11493.37,test
grafo11494.34,test
grafo11495.39,test
grafo11496.38,test
grafo11497.36,test
grafo11498.40,test
grafo11499.35,test
grafo115.30,train
grafo1150.16,train
grafo11500.36,test
grafo11501.35,test
grafo11502.100,test
grafo11503.39,test
grafo11504.39,test
grafo11505.91,test
grafo11506.91,test
grafo11507.91,test
grafo11508.91,test
grafo11509.31,test
grafo1151.11,train
grafo11510.34,test
grafo11511.35,test
grafo11512.38,test
grafo11514.33,test
grafo11515.37,test
grafo11516.33,test
grafo11517.34,test
grafo11518.39,test
grafo11519.39,test
grafo1152.18,train
grafo11520.91,test
grafo11521.91,test
grafo11522.31,test
grafo11523.35,test
grafo11524.100,test
grafo11525.36,test
grafo11526.91,test
grafo11527.33,test
grafo11528.35,test
grafo11529.36,test
grafo1153.21,train
grafo11530.34,test
grafo11531.34,test
grafo11532.39,test
grafo11533.36,test
grafo11534.91,test
grafo11535.97,test
grafo11536.91,test
grafo11537.91,test
grafo11538.33,test
grafo11539.36,test
grafo1154.22,train
grafo11540.37,test
grafo11541.37,test
grafo11542.34,test
grafo11543.34,test
grafo11544.34,test
grafo11545.39,test
grafo11546.97,test
grafo11547.31,test
grafo11548.35,test
grafo11549.35,test
grafo1155.11,train
grafo11550.35,test
grafo11551.33,test
grafo11552.39,test
grafo11553.37,test
grafo11554.36,test
grafo11555.39,test
grafo11556.36,test
grafo11557.95,test
grafo11558.37,test
grafo11559.31,test
grafo1156.14,train
grafo11560.35,test
grafo11561.35,test
grafo11562.36,test
grafo11563.39,test
grafo11564.37,test
grafo11565.39,test
grafo11566.37,test
grafo11567.35,test
grafo11568.95,test
grafo11569.93,test
grafo1157.38,train
grafo11570.34,test
grafo11571.38,test
grafo11572.34,test
grafo11573.35,test
grafo11574.33,test
grafo11575.38,test
grafo11576.34,test
grafo11577.39,test
grafo11578.37,test
grafo11579.36,test
grafo1158.24,train
grafo11580.93,test
grafo11581.31,test
grafo11582.34,test
grafo11583.37,test
grafo11584.34,test
grafo11585.36,test
grafo11586.36,test
grafo11587.37,test
grafo11588.36,test
grafo11589.32,test
grafo1159.26,train
grafo11590.35,test
grafo11591.93,test
grafo11592.34,test
grafo11593.36,test
grafo11594.37,test
grafo11595.36,test
grafo11596.34,test
grafo11597.37,test
grafo11598.36,test
grafo11599.91,test
grafo116.28,train
grafo1160.17,train
grafo11600.91,test
grafo11601.33,test
grafo11602.95,test
grafo11603.38,test
grafo11604.34,test
grafo11605.33,test
grafo11606.33,test
grafo11607.32,test
grafo11608.32,test
grafo11609.37,test
grafo1161.17,train
grafo11610.37,test
grafo11611.32,test
grafo11612.36,test
grafo11613.100,test
grafo11614.34,test
grafo11615.33,test
grafo11616.91,test
grafo11617.35,test
grafo11618.41,test
grafo11619.35,test
grafo1162.11,train
grafo11620.33,test
grafo11621.40,test
grafo11622.37,test
grafo11623.43,test
grafo11624.96,test
grafo11625.37,test
grafo11626.38,test
grafo11627.37,test
grafo11628.34,test
grafo11629.36,test
grafo1163.19,train
grafo11630.34,test
grafo11631.33,test
grafo11632.40,test
grafo11633.35,test
grafo11634.32,test
grafo11635.92,test
grafo11636.32,test
grafo11637.38,test
grafo11638.33,test
grafo11639.35,test
grafo1164.10,train
grafo11640.44,test
grafo11641.31,test
grafo11642.36,test
grafo11643.33,test
grafo11644.38,test
grafo11645.36,test
grafo11646.32,test
grafo11647.90,test
grafo11648.90,test
grafo11649.38,test
grafo1165.16,train
grafo11650.34,test
grafo11651.36,test
grafo11652.39,test
grafo11653.37,test
grafo11654.35,test
grafo11655.91,test
grafo11656.91,test
grafo11657.100,test
grafo11658.35,test
grafo11659.37,test
grafo1166.11,train
grafo11660.34,test
grafo11661.38,test
grafo11662.36,test
grafo11663.38,test
grafo11664.35,test
grafo11665.40,test
grafo11666.37,test
grafo11667.30,test
grafo11668.36,test
grafo11669.39,test
grafo1167.31,train
grafo11670.41,test
grafo11671.39,test
grafo11672.35,test
grafo11673.32,test
grafo11674.33,test
grafo11675.39,test
grafo11676.38,test
grafo11677.36,test
grafo11678.34,test
grafo1168.24,train
grafo1169.18,train
grafo117.20,train
grafo1170.27,train
grafo1171.22,train
grafo1172.19,train
grafo1173.16,train
grafo1174.33,train
grafo1175.19,train
grafo1176.11,train
grafo1177.16,train
grafo1178.29,train
grafo1179.17,train
grafo118.43,train
grafo1180.66,train
grafo1181.30,train
grafo1182.50,train
grafo1183.30,train
grafo1184.25,train
grafo1185.26,train
grafo1186.47,train
grafo1187.49,train
grafo1188.54,train
grafo1189.65,train
grafo119.24,train
grafo1190.28,train
grafo1191.25,train
grafo1192.60,train
grafo1193.26,train
grafo1194.28,train
grafo1195.27,train
grafo1196.29,train
grafo1197.74,train
grafo1198.29,train
grafo1199.27,train
grafo120.40,train
grafo1200.27,train
grafo1201.28,train
grafo1202.28,train
grafo1203.25,train
grafo1204.27,train
grafo1205.56,train
grafo1206.29,train
grafo1207.29,train
grafo1208.27,train
grafo1209.29,train
grafo121.20,train
grafo1210.51,train
grafo1211.56,train
grafo1212.53,train
grafo1213.68,train
grafo1214.26,train
grafo1215.62,train
grafo1216.27,train
grafo1217.27,train
grafo1218.26,train
grafo1219.44,train
grafo122.12,train
grafo1220.25,train
grafo1221.27,train
grafo1222.52,train
grafo1223.30,train
grafo1224.27,train
grafo1225.25,train
grafo1226.32,train
grafo1227.30,train
grafo1228.31,train
grafo1229.27,train
grafo123.21,train
grafo1230.26,train
grafo1231.35,train
grafo1232.27,train
grafo1233.70,train
grafo1234.25,train
grafo1235.67,train
grafo1236.48,train
grafo1237.30,train
grafo1238.67,train
grafo1239.28,train
grafo124.28,train
grafo1240.49,train
grafo1241.27,train
grafo1242.29,train
grafo1243.28,train
grafo1244.26,train
grafo1245.25,train
grafo1246.30,train
grafo1247.58,train
grafo1248.26,train
grafo1249.28,train
grafo125.32,train
grafo1250.29,train
grafo1251.25,train
grafo1252.30,train
grafo1253.27,train
grafo1254.45,train
grafo1255.32,train
grafo1256.30,train
grafo1257.31,train
grafo1258.27,train
grafo1259.29,train
grafo126.22,train
grafo1260.51,train
grafo1261.30,train
grafo1262.53,train
grafo1263.25,train
grafo1264.28,train
grafo1265.46,train
grafo1266.23,train
grafo1267.29,train
grafo1268.55,train
grafo1269.26,train
grafo127.21,train
grafo1270.60,train
grafo1271.25,train
grafo1272.26,train
grafo1273.26,train
grafo1274.57,train
grafo1275.26,train
grafo1276.26,train
grafo1277.34,train
grafo1278.27,train
grafo1279.45,train
grafo128.35,train
grafo1280.28,train
grafo1281.28,train
grafo1282.27,train
grafo1283.28,train
grafo1284.29,train
grafo1285.26,train
grafo1286.27,train
grafo1287.26,train
grafo1288.26,train
grafo1289.28,train
grafo129.48,train
grafo1290.27,train
grafo1291.28,train
grafo1292.28,train
grafo1293.28,train
grafo1294.63,train
grafo1295.25,train
grafo1296.46,train
grafo1297.54,train
grafo1298.66,train
grafo1299.47,train
grafo130.31,train
grafo1300.66,train
grafo1301.31,train
grafo1302.65,train
grafo1303.68,train
grafo1304.27,train
grafo1305.51,train
grafo1306.27,train
grafo1307.50,train
grafo1308.27,train
grafo1309.25,train
grafo131.23,train
grafo1310.46,train
grafo1311.28,train
grafo1312.26,train
grafo1313.31,train
grafo1314.25,train
grafo1315.29,train
grafo1316.28,train
grafo1317.68,train
grafo1318.26,train
grafo1319.25,train
grafo132.21,train
grafo1320.27,train
grafo1321.25,train
grafo1322.30,train
grafo1323.26,train
grafo1324.27,train
grafo1325.24,train
grafo1326.27,train
grafo1327.50,train
grafo1328.54,train
grafo1329.33,train
grafo133.16,train
grafo1330.28,train
grafo1331.28,train
grafo1332.27,train
grafo1333.29,train
grafo1334.30,train
grafo1335.56,train
grafo1336.25,train
grafo1337.42,train
grafo1338.25,train
grafo1339.28,train
grafo134.40,train
grafo1340.26,train
grafo1341.25,train
grafo1342.59,train
grafo1343.24,train
grafo1344.25,train
grafo1345.30,train
grafo1346.65,train
grafo1347.25,train
grafo1348.26,train
grafo1349.31,train
grafo135.30,train
grafo1350.29,train
grafo1351.28,train
grafo1352.29,train
grafo1353.49,train
grafo1354.28,train
grafo1355.27,train
grafo1356.29,train
grafo1357.52,train
grafo1358.52,train
grafo1359.28,train
grafo136.21,train
grafo1360.25,train
grafo1361.55,train
grafo1362.31,train
grafo1363.29,train
grafo1364.68,train
grafo1365.66,train
grafo1366.56,train
grafo1367.25,train
grafo1368.31,train
grafo1369.23,train
grafo137.21,train
grafo1370.72,train
grafo1371.26,train
grafo1372.25,train
grafo1373.27,train
grafo1374.28,train
grafo1375.26,train
grafo1376.29,train
grafo1377.26,train
grafo1378.46,train
grafo1379.32,train
grafo138.38,train
grafo1380.61,train
grafo1381.70,train
grafo1382.48,train
grafo1383.51,train
grafo1384.27,train
grafo1385.29,train
grafo1386.29,train
grafo1387.56,train
grafo1388.29,train
grafo1389.26,train
grafo139.24,train
grafo1390.27,train
grafo1391.27,train
grafo1392.50,train
grafo1393.52,train
grafo1394.45,train
grafo1395.61,train
grafo1396.61,train
grafo1397.26,train
grafo1398.24,train
grafo1399.28,train
grafo140.22,train
grafo1400.31,train
grafo1401.45,train
grafo1402.48,train
grafo1403.17,train
grafo1404.51,train
grafo1405.50,train
grafo1406.46,train
grafo1407.68,train
grafo1408.49,train
grafo1409.49,train
grafo141.28,train
grafo1410.67,train
grafo1411.32,train
grafo1412.28,train
grafo1413.45,train
grafo1414.66,train
grafo1415.58,train
grafo1416.48,train
grafo1417.52,train
grafo1418.50,train
grafo1419.47,train
grafo142.33,train
grafo1420.68,train
grafo1421.32,train
grafo1422.22,train
grafo1423.33,train
grafo1424.47,train
grafo1425.60,train
grafo1426.65,train
grafo1427.51,train
grafo1428.56,train
grafo1429.31,train
grafo143.29,train
grafo1430.31,train
grafo1431.52,train
grafo1432.60,train
grafo1433.47,train
grafo1434.30,train
grafo1435.43,train
grafo1436.33,train
grafo1437.52,train
grafo1438.49,train
grafo1439.15,train
grafo144.12,train
grafo1440.24,train
grafo1441.71,train
grafo1442.57,train
grafo1443.67,train
grafo1444.23,train
grafo1445.30,train
grafo1446.23,train
grafo1447.52,train
grafo1448.52,train
grafo1449.21,train
grafo145.31,train
grafo1450.56,train
grafo1451.75,train
grafo1452.49,train
grafo1453.63,train
grafo1454.49,train
grafo1455.32,train
grafo1456.29,train
grafo1457.24,train
grafo1458.48,train
grafo1459.56,train
grafo146.22,train
grafo1460.50,train
grafo1461.69,train
grafo1462.65,train
grafo1463.24,train
grafo1464.46,train
grafo1465.55,train
grafo1466.61,train
grafo1467.49,train
grafo1468.62,train
grafo1469.67,train
grafo147.29,train
grafo1470.51,train
grafo1471.24,train
grafo1472.53,train
grafo1473.65,train
grafo1474.52,train
grafo1475.47,train
grafo1476.71,train
grafo1477.32,train
grafo1478.56,train
grafo1479.48,train
grafo148.28,train
grafo1480.56,train
grafo1481.61,train
grafo1482.53,train
grafo1483.54,train
grafo1484.46,train
grafo1485.23,train
grafo1486.51,train
grafo1487.55,train
grafo1488.48,train
grafo1489.67,train
grafo149.41,train
grafo1490.47,train
grafo1491.48,train
grafo1492.54,train
grafo1493.66,train
grafo1494.50,train
grafo1495.58,train
grafo1496.52,train
grafo1497.71,train
grafo1498.48,train
grafo1499.32,train
grafo150.31,train
grafo1500.50,train
grafo1501.58,train
grafo1502.33,train
grafo1503.22,train
grafo1504.51,train
grafo1505.24,train
grafo1506.43,train
grafo1507.32,train
grafo1508.67,train
grafo1509.32,train
grafo151.33,train
grafo1510.48,train
grafo1511.28,train
grafo1512.26,train
grafo1513.65,train
grafo1514.47,train
grafo1515.53,train
grafo1516.71,train
grafo1517.63,train
grafo1518.67,train
grafo1519.44,train
grafo152.21,train
grafo1520.51,train
grafo1521.24,train
grafo1522.43,train
grafo1523.27,train
grafo1524.46,train
grafo1525.65,train
grafo1526.24,train
grafo1527.65,train
grafo1528.50,train
grafo1529.73,train
grafo153.21,train
grafo1530.24,train
grafo1531.47,train
grafo1532.51,train
grafo1533.50,train
grafo1534.30,train
grafo1535.48,train
grafo1536.47,train
grafo1537.24,train
grafo1538.68,train
grafo1539.34,train
grafo154.33,train
grafo1540.34,train
grafo1541.33,train
grafo1542.49,train
grafo1543.54,train
grafo1544.45,train
grafo1545.54,train
grafo1546.22,train
grafo1547.53,train
grafo1548.39,train
grafo1549.55,train
grafo155.10,train
grafo1550.53,train
grafo1551.58,train
grafo1552.62,train
grafo1553.67,train
grafo1554.47,train
grafo1555.37,train
grafo1556.63,train
grafo1557.23,train
grafo1558.53,train
grafo1559.59,train
grafo156.21,train
grafo1560.49,train
grafo1561.33,train
grafo1562.49,train
grafo1563.74,train
grafo1564.66,train
grafo1565.68,train
grafo1566.58,train
grafo1567.57,train
grafo1568.69,train
grafo1569.28,train
grafo157.29,train
grafo1570.63,train
grafo1571.43,train
grafo1572.26,train
grafo1573.29,train
grafo1574.29,train
grafo1575.68,train
grafo1576.29,train
grafo1577.26,train
grafo1578.27,train
grafo1579.32,train
grafo158.21,train
grafo1580.28,train
grafo1581.46,train
grafo1582.30,train
grafo1583.66,train
grafo1584.70,train
grafo1585.26,train
grafo1586.25,train
grafo1587.29,train
grafo1588.58,train
grafo1589.31,train
grafo159.24,train
grafo1590.45,train
grafo1591.52,train
grafo1592.27,train
grafo1593.27,train
grafo1594.25,train
grafo1595.29,train
grafo1596.26,train
grafo1597.28,train
grafo1598.29,train
grafo1599.29,train
grafo160.30,train
grafo1600.28,train
grafo1601.27,train
grafo1602.26,train
grafo1603.28,train
grafo1604.28,train
grafo1605.50,train
grafo1606.63,train
grafo1607.32,train
grafo1608.28,train
grafo1609.28,train
grafo161.31,train
grafo1610.48,train
grafo1611.56,train
grafo1612.29,train
grafo1613.54,train
grafo1614.14,train
grafo1614.25,train
grafo1615.12,train
grafo1615.28,train
grafo1616.17,train
grafo1616.30,train
grafo1617.21,train
grafo1617.67,train
grafo1618.15,train
grafo1618.47,train
grafo1619.11,train
grafo1619.60,train
grafo162.24,train
grafo1620.14,train
grafo1620.27,train
grafo1621.10,train
grafo1621.51,train
grafo1622.19,train
grafo1622.31,train
grafo1623.27,train
grafo1623.30,train
grafo1624.23,train
grafo1624.44,train
grafo1625.19,train
grafo1625.27,train
grafo1626.18,train
grafo1626.28,train
grafo1627.10,train
grafo1627.30,train
grafo1628.25,train
grafo1628.56,train
grafo1629.11,train
grafo1629.26,train
grafo163.25,train
grafo1630.31,train
grafo1631.16,train
grafo1632.21,train
grafo1633.17,train
grafo1634.17,train
grafo1635.16,train
grafo1636.11,train
grafo1637.31,train
grafo1638.21,train
grafo1639.14,train
grafo164.22,train
grafo1640.17,train
grafo1641.30,train
grafo1642.18,train
grafo1643.10,train
grafo1644.18,train
grafo1645.21,train
grafo1646.28,train
grafo1647.30,train
grafo1648.18,train
grafo1649.20,train
grafo165.30,train
grafo1650.31,train
grafo1651.20,train
grafo1652.18,train
grafo1653.18,train
grafo1654.10,train
grafo1655.26,train
grafo1656.17,train
grafo1657.10,train
grafo1658.14,train
grafo1659.11,train
